"cluster","marker","log2FC","pval"
"67","CXCR4",0.415185724766944,1.25828784382382e-16
"79","CXCR4",-0.181510567353844,1.38031790476002e-08
"70","CXCR4",0.547841510155026,8.33400823252518e-121
"73","CXCR4",-0.269422168149361,1.94102681825123e-17
"93","CXCR4",0.493700776229048,2.82336644922455e-86
"74","CXCR4",0.112013271878404,9.61318381427702e-05
"63","CXCR4",-0.469185629709319,1.88688642920209e-34
"62","CXCR4",0.585046134002329,7.00865798666993e-84
"84","CXCR4",-0.368819559025444,5.09014129730291e-24
"52","CXCR4",0.576373834691675,2.46480233511318e-75
"76","CXCR4",-0.349797489618097,8.16971135832397e-19
"65","CXCR4",-0.458416845268637,1.55161688315818e-39
"83","CXCR4",0.452271497602863,3.17725405117961e-44
"75","CXCR4",0.351038165669586,6.65664165591367e-13
"64","CXCR4",-0.460028583396425,2.93998170007136e-39
"25","CXCR4",-0.60660775208153,6.52823373631855e-17
"53","CXCR4",-0.285482380684548,2.58684833576703e-12
"54","CXCR4",-0.246797717145098,3.87609162526551e-08
"55","CXCR4",-0.265245290681802,5.02908505930326e-07
"94","CXCR4",0.599029714781495,4.79246787427373e-102
"85","CXCR4",0.292200252077142,2.07127583498532e-15
"71","CXCR4",0.352787647087019,1.36816236269975e-12
"72","CXCR4",0.296669657000308,2.49540077147837e-12
"42","CXCR4",0.734234596797189,3.35765296008309e-58
"61","CXCR4",0.628510953363294,3.16150722087272e-104
"3","CXCR4",-0.155640764210911,1.71834407463566e-07
"31","CXCR4",0.69253262412715,4.91139667376135e-87
"92","CXCR4",0.654269397606209,6.84143617792228e-27
"32","CXCR4",-0.0200354343192397,0.490315360713094
"14","CXCR4",-0.929519070412694,4.10948030189286e-145
"24","CXCR4",-0.931750471689691,1.42715129129512e-94
"82","CXCR4",0.521115018085744,3.32497725702755e-57
"13","CXCR4",0.198804059147184,1.03421295271776e-15
"21","CXCR4",-0.29778822079769,9.70659521385006e-13
"4","CXCR4",-0.5459256284767,8.29086980139321e-88
"12","CXCR4",-0.453920082176811,7.57515077639586e-53
"22","CXCR4",-0.760206895700289,7.24696898479724e-121
"23","CXCR4",-0.463982334188586,2.57869332619125e-69
"1","CXCR4",-0.539827395811328,2.28577480421965e-78
"33","CXCR4",-0.673526562356303,7.12099106967611e-63
"2","CXCR4",0.14951835036409,2.12640329626241e-07
"43","CXCR4",-0.80983720090447,5.47349337184685e-56
"34","CXCR4",-0.661004325027259,6.84544944299488e-66
"41","CXCR4",0.962693643169192,6.2613052488046e-129
"11","CXCR4",-0.659482324914572,3.39123758032498e-107
"51","CXCR4",0.840583532054068,6.8107988439353e-119
"91","CXCR4",0.775564792969023,2.75621023804524e-182
"81","CXCR4",1.02758666871589,5.80775227164323e-249
"98","CD235ab",-0.431786617139325,6.90049324430661e-21
"88","CD235ab",-0.864044833943504,6.77294642078424e-68
"89","CD235ab",0.257120797771438,4.0398097036869e-15
"99","CD235ab",0.132712096811117,1.73382827252267e-06
"90","CD235ab",0.213364800814305,3.63604696080011e-15
"80","CD235ab",0.143794157761965,0.371915410166349
"100","CD235ab",0.293771846354938,6.19478912180341e-26
"96","CD235ab",-1.82629250470966,0
"95","CD235ab",-1.25427808175294,2.53364978827371e-219
"87","CD235ab",-1.63384886452423,0
"97","CD235ab",-0.87295056097167,1.72649231899896e-46
"86","CD235ab",-1.45993867278699,2.91672038377112e-130
"44","CD235ab",-0.774210895238125,3.09183760085049e-18
"45","CD235ab",-0.361950180896163,1.5672118277826e-09
"30","CD235ab",0.465572437758662,1.45106577423383e-50
"20","CD235ab",0.790257147046432,5.42245498900345e-80
"27","CD235ab",0.295970065353195,7.90415271614673e-11
"39","CD235ab",0.606414678620975,1.08658560972935e-93
"9","CD235ab",0.290078409882747,2.05265350421265e-31
"29","CD235ab",0.0696734104638845,0.00185217881816502
"7","CD235ab",0.489435002045723,2.74768012583953e-94
"5","CD235ab",0.250599057208531,3.75936667271764e-18
"28","CD235ab",0.234735987038747,1.62223470751325e-23
"19","CD235ab",-0.061815738698674,0.102058781341634
"26","CD235ab",0.677366663590133,4.35371822410887e-89
"17","CD235ab",-0.210009039217983,2.16975122566544e-14
"37","CD235ab",0.069229645922674,0.0535366094032145
"16","CD235ab",0.276162295148196,2.44088868185389e-25
"18","CD235ab",-0.0277487194240971,0.288881367586975
"6","CD235ab",0.381614298281345,1.22920492119726e-22
"49","CD235ab",0.301073046072814,3.84705870468433e-32
"8","CD235ab",0.325881906520513,4.60566908210909e-38
"15","CD235ab",0.276833366760926,0.2723146931646
"36","CD235ab",0.143968368626209,1.80303448820057e-05
"35","CD235ab",0.263972641185318,0.650127462120164
"66","CD235ab",0.300411036099719,0.0890106373653653
"38","CD235ab",0.0778145450717203,0.0174324442493155
"77","CD235ab",0.50559049338133,2.73406536547178e-70
"10","CD235ab",-0.179552155965623,9.32427218920797e-13
"48","CD235ab",0.266140462636894,6.39428705156522e-15
"78","CD235ab",0.243748878794968,3.6852971950411e-23
"40","CD235ab",0.675555101274534,5.68009502586386e-54
"46","CD235ab",0.329755506956208,1.06758601808702e-16
"50","CD235ab",0.704954384203816,6.8375337385462e-73
"68","CD235ab",1.03062746326054,3.68934029660059e-112
"57","CD235ab",0.412294389582403,5.88761428803761e-38
"58","CD235ab",0.0767811088260437,0.0254181041779546
"60","CD235ab",-0.182652691501924,4.32753903870668e-09
"47","CD235ab",-0.00402933601453448,0.921988187558276
"69","CD235ab",0.5382377249809,2.67626542876214e-62
"56","CD235ab",0.169535668648347,3.0721294261071e-07
"59","CD235ab",-0.00740546768635797,0.784927835468164
"67","CD235ab",-0.1086829694538,0.0415552006403172
"79","CD235ab",0.0141426956579402,0.683590284691556
"70","CD235ab",-0.00170776319312349,0.946833645578905
"73","CD235ab",0.227552644161045,1.24424798829191e-09
"93","CD235ab",-0.191478976968121,3.14709433849403e-10
"74","CD235ab",0.184085657692623,1.68834648376959e-07
"63","CD235ab",-0.181641984705762,4.07749888536686e-06
"62","CD235ab",-0.332253871571711,8.47839460489731e-30
"84","CD235ab",0.439811200127476,5.16982249836312e-22
"52","CD235ab",-0.428724349929172,7.94671288950071e-42
"76","CD235ab",-0.305452988207212,2.39566893253212e-16
"65","CD235ab",0.128715815732691,0.000661740724728296
"83","CD235ab",0.221696820921057,7.83779462259516e-11
"75","CD235ab",-0.440910618904162,5.66755992855069e-18
"64","CD235ab",-0.19515435644994,1.04647872156532e-08
"25","CD235ab",-0.879439235237306,3.57297504277169e-37
"53","CD235ab",-0.1176667653846,0.00866092789941545
"54","CD235ab",-0.594652503935198,2.01510166363216e-33
"55","CD235ab",-0.463556158696513,2.61492268036152e-22
"94","CD235ab",-0.301731599359543,1.20608158926079e-25
"85","CD235ab",-0.165202573298411,4.45525921573255e-05
"71","CD235ab",-0.968308588348151,4.08090957872843e-67
"72","CD235ab",-0.358871983018926,1.01892805850833e-17
"42","CD235ab",-0.539647173425773,2.12263206408385e-30
"61","CD235ab",-0.996579880344548,1.63057663178625e-167
"3","CD235ab",0.204403002883442,5.41369270512419e-09
"31","CD235ab",-0.407014815652195,1.03500831746291e-30
"92","CD235ab",-1.20678069320091,6.91018964222945e-91
"32","CD235ab",-0.328482670335389,7.20131436850841e-24
"14","CD235ab",-0.728219635924878,4.6055526725507e-100
"24","CD235ab",-0.466756480841782,1.51507769692745e-29
"82","CD235ab",-0.438375358542329,1.17351104344805e-29
"13","CD235ab",-0.337714631563979,4.41064658219294e-28
"21","CD235ab",0.384855879408529,3.68253408444332e-26
"4","CD235ab",0.142010118929909,4.12174756937792e-06
"12","CD235ab",0.104897702920256,0.00049806823300491
"22","CD235ab",0.136053470565024,2.50932918857449e-05
"23","CD235ab",-0.0750652066809483,0.00507688030013588
"1","CD235ab",-0.222757207447286,4.08461597990089e-15
"33","CD235ab",0.226197312983186,4.66566266473674e-09
"2","CD235ab",-0.968979858941651,7.33812987028861e-162
"43","CD235ab",-0.780559171461273,8.16607125921273e-48
"34","CD235ab",-0.280388857762682,1.26006657997604e-12
"41","CD235ab",-0.806357234459053,1.13348828074108e-69
"11","CD235ab",-0.366889426723885,1.50824882033023e-34
"51","CD235ab",-0.500065284316809,1.49923296544116e-60
"91","CD235ab",-1.45850132607071,0
"81","CD235ab",-1.53459059666859,0
"98","CD45",-0.236235968413521,2.46753537746898e-191
"88","CD45",-0.30226538138475,5.12898548968984e-187
"89","CD45",0.0793354186902363,8.40784707606974e-175
"99","CD45",0.0169816827412047,8.54602028986549e-11
"90","CD45",0.0897937721756136,2.95669305676137e-227
"80","CD45",0.0802268092917584,2.9749495625795e-09
"100","CD45",0.0704347119805116,3.18133593155182e-311
"96","CD45",-0.598155822106327,0
"95","CD45",-0.494204926450233,0
"87","CD45",-0.580613215901985,0
"97","CD45",-0.524221089107338,3.8673040722969e-194
"86","CD45",-0.390027339596492,1.07249304578808e-253
"44","CD45",-0.262971637481198,2.11545857840946e-55
"45","CD45",-0.0604059542532315,2.20383285404134e-20
"30","CD45",0.0930786329278043,0
"20","CD45",0.105666523287158,0
"27","CD45",0.070968321684512,5.46693170705214e-119
"39","CD45",0.102155106899892,0
"9","CD45",0.127648554239063,0
"29","CD45",0.0649360355145006,0
"7","CD45",0.0969249223588845,0
"5","CD45",0.0669751240533071,7.6331181340597e-162
"28","CD45",0.060842416122165,0
"19","CD45",0.0839566960460978,4.01128078882207e-133
"26","CD45",0.0757977000758309,0
"17","CD45",0.0339275825635051,2.6667608688337e-71
"37","CD45",0.0285877968281602,1.1859349852029e-59
"16","CD45",0.0573052944006366,1.34076531220588e-218
"18","CD45",0.0918092409163416,0
"6","CD45",0.0326378742514858,6.34935517168973e-47
"49","CD45",0.0914307481381969,0
"8","CD45",0.117248624770406,0
"15","CD45",-0.000104954351977105,0.998157927392733
"36","CD45",0.025446020300752,1.293551243253e-51
"35","CD45",0.076269002964598,0.0148786411871301
"66","CD45",0.013753976040069,0.381859956583742
"38","CD45",0.0401644193540886,1.48489944061231e-42
"77","CD45",0.111767485467536,0
"10","CD45",0.0726281318824721,4.34096429703306e-174
"48","CD45",0.0721399401333381,1.30246282564506e-247
"78","CD45",0.106176121559461,0
"40","CD45",0.108179083294872,4.28835287933249e-226
"46","CD45",0.0519652119367961,4.68019194036104e-111
"50","CD45",0.130125924152565,1.02765654334979e-321
"68","CD45",0.137237162732416,0
"57","CD45",0.084810778388981,0
"58","CD45",0.0710315420677627,1.09720888237812e-244
"60","CD45",0.0799163227933146,2.83524351115435e-147
"47","CD45",0.0332540514109114,1.63545830960461e-51
"69","CD45",0.164568650314818,0
"56","CD45",0.0516417662990126,1.19793798140663e-111
"59","CD45",0.107993264053749,0
"67","CD45",0.0520467796173666,7.74527887730253e-52
"79","CD45",0.106507597160824,1.76023728338586e-179
"70","CD45",0.0981667533039826,2.48491741420596e-230
"73","CD45",0.064772307726202,7.90670944358157e-179
"93","CD45",0.059981201398094,3.61163960815256e-93
"74","CD45",0.0364136036961587,4.03212168997147e-93
"63","CD45",0.038590965323538,4.85764054680212e-80
"62","CD45",0.0178033463951721,2.60310376064164e-22
"84","CD45",0.0374010003960237,5.24061190275974e-42
"52","CD45",-0.00549514442286324,0.00251189566419987
"76","CD45",-0.00749035290307198,0.0249476339378769
"65","CD45",0.0456551983208872,1.47914569651115e-95
"83","CD45",0.0374889725536435,5.23024603291281e-59
"75","CD45",0.0114961200618707,0.000966495775126758
"64","CD45",0.0361789502939135,8.30275275005794e-85
"25","CD45",-0.144124106539102,4.81667786563209e-68
"53","CD45",-0.0017321015108452,0.455278591416862
"54","CD45",-0.0307276840672199,3.3688163164007e-31
"55","CD45",-0.0261725309570427,5.11219366240755e-15
"94","CD45",0.0720098418055451,7.80780476267219e-215
"85","CD45",0.0792752796917543,9.03216410956749e-96
"71","CD45",-0.237987548343656,1.48377607864556e-157
"72","CD45",-0.0313484607062339,4.71877274749272e-20
"42","CD45",-0.135387594982954,2.03183146618507e-161
"61","CD45",-0.2487053882597,0
"3","CD45",-0.0517244160679269,7.90523138843866e-55
"31","CD45",-0.144175720997229,9.08366474108461e-240
"92","CD45",-0.53715386503975,1.44724590841713e-164
"32","CD45",-0.0561069003755945,2.91040420716375e-102
"14","CD45",-0.16363266223112,3.99206235909812e-302
"24","CD45",-0.0425595611471057,5.60963721420227e-37
"82","CD45",-0.202033364618867,3.48827236291136e-207
"13","CD45",-0.0747606243793063,6.30932736122587e-163
"21","CD45",0.0756125500711983,1.22526874576636e-99
"4","CD45",0.0102935212113238,6.03314638327843e-06
"12","CD45",0.0289963116875003,5.45447432618672e-44
"22","CD45",0.0374866382459888,5.41547892812248e-82
"23","CD45",0.00315498405769139,0.0812523999197958
"1","CD45",0.0483008986199916,1.25066479751022e-50
"33","CD45",0.022967888050181,1.44127999223999e-21
"2","CD45",-0.0995007336677917,2.43970375804202e-141
"43","CD45",-0.145525356431735,7.55767212947522e-149
"34","CD45",-0.0512544883660872,5.27337588264523e-58
"41","CD45",-0.148922391639309,1.28915455472239e-174
"11","CD45",0.0486248062173473,1.44498332956845e-77
"51","CD45",-0.253930712337702,1.39247792105243e-278
"91","CD45",-0.317299648224003,0
"81","CD45",-0.236387149528337,0
"98","CD123",3.55010108697359,0
"88","CD123",3.53296176712727,0
"89","CD123",-1.48617780137266,1.01837722026883e-166
"99","CD123",-1.56596371384286,7.97978803347056e-243
"90","CD123",-1.86007913578491,0
"80","CD123",-3.25052551504949,1.21409706658052e-34
"100","CD123",-1.44129531847923,6.57202572230206e-228
"96","CD123",0.992691404549846,8.03563483281996e-71
"95","CD123",0.723755803635919,6.18654036865374e-42
"87","CD123",0.485500866381006,9.22397589773197e-19
"97","CD123",3.281686715973,8.08878538802593e-161
"86","CD123",0.54657581018138,1.30369792393186e-14
"44","CD123",2.96847159669215,7.0149200788988e-49
"45","CD123",-1.73110885377658,6.73977077164152e-68
"30","CD123",-1.1461497202429,1.39586458358295e-130
"20","CD123",-0.989607656050601,8.23294665773683e-94
"27","CD123",-1.56362830850547,5.70206237945379e-80
"39","CD123",-1.02180972545646,9.05979013301128e-118
"9","CD123",-2.39300243936592,0
"29","CD123",-1.67327481654175,0
"7","CD123",-1.11288252819214,2.69837732573853e-177
"5","CD123",-1.53024801100604,3.62248049823003e-207
"28","CD123",-1.64636909157092,0
"19","CD123",-2.66316857904947,1.7704170632276e-256
"26","CD123",-1.42186261139715,1.06904176636817e-210
"17","CD123",-1.8695494447839,2.90230369194542e-277
"37","CD123",-1.72566775011049,1.53957311198983e-170
"16","CD123",-1.67018734835855,5.82043988863758e-259
"18","CD123",-2.54942697747761,0
"6","CD123",-2.41105097840157,1.68313023248533e-267
"49","CD123",-1.22426067305878,3.24931792885273e-163
"8","CD123",-2.3832672390022,0
"15","CD123",-1.20039123122937,0.00132367072527658
"36","CD123",-1.75589354941079,1.00285514276405e-179
"35","CD123",-1.86286324883417,0.107304427544305
"66","CD123",-1.75174830013984,4.12872832618299e-11
"38","CD123",-1.62866631461447,4.87126458240402e-170
"77","CD123",-1.45243673961667,3.84093689849148e-189
"10","CD123",-2.52489859422924,0
"48","CD123",-1.6106075931923,2.95576836249495e-161
"78","CD123",-1.49113729638514,2.75277851883842e-234
"40","CD123",-0.949469648110181,2.73904132629444e-64
"46","CD123",-1.64477255774441,1.91729557558806e-125
"50","CD123",-1.0571681746645,9.37863494859755e-82
"68","CD123",-0.927120525501185,4.48636059872241e-61
"57","CD123",-1.5633534261525,3.78627655434339e-211
"58","CD123",-1.62675004931612,1.67301115770177e-150
"60","CD123",-2.980140024001,0
"47","CD123",-1.66026153001694,6.67778013492071e-132
"69","CD123",-2.48715813682842,0
"56","CD123",-1.83495389016826,1.726069557863e-198
"59","CD123",-2.74123454171997,0
"67","CD123",-3.42299111038468,5.45910882172791e-214
"79","CD123",-2.55627958411002,0
"70","CD123",-2.54220066043949,0
"73","CD123",-1.09862558146423,1.43878875554162e-85
"93","CD123",-1.06741270667693,2.07487291814983e-108
"74","CD123",-0.54319946465418,4.03070882257204e-30
"63","CD123",-1.71222681520443,6.68173380385431e-156
"62","CD123",-0.862131132864194,8.17717033831025e-66
"84","CD123",-0.8605210891266,8.25727512067683e-49
"52","CD123",-0.978776677174062,5.26228114252743e-74
"76","CD123",-1.26908688574925,2.63880957809118e-89
"65","CD123",-1.04612593953,2.79122394112518e-71
"83","CD123",-0.377608333590554,1.16008241756746e-12
"75","CD123",-1.48805830827329,1.31046965777108e-68
"64","CD123",-1.81096742727325,7.48474652079895e-218
"25","CD123",-0.528275457264257,7.02545282966837e-07
"53","CD123",-1.27480102885202,1.17457562021147e-86
"54","CD123",-1.668549450914,2.10097790619492e-95
"55","CD123",-1.60435850132978,3.59172017192172e-94
"94","CD123",-1.40393062262928,1.42231108138891e-155
"85","CD123",-1.63156475353839,6.97662873165521e-120
"71","CD123",0.203925366010038,0.0170250713321234
"72","CD123",0.547482957181896,1.21594984073652e-15
"42","CD123",1.89772338083399,3.47408697353271e-161
"61","CD123",0.399612941095523,7.8018803052793e-14
"3","CD123",0.858865807848873,1.53016896629616e-64
"31","CD123",1.95310282282536,1.56990668682493e-270
"92","CD123",-0.598733695587983,3.28202639288274e-13
"32","CD123",0.785760611016533,5.44459910640904e-59
"14","CD123",-0.303955293700753,4.38733558858616e-09
"24","CD123",-0.19800829171684,0.00140212423105072
"82","CD123",0.627184676156532,1.64668207606955e-24
"13","CD123",0.799248901983716,1.26146734558639e-69
"21","CD123",1.4063665466795,3.61200152055564e-105
"4","CD123",-0.0224956897635051,0.592826856247153
"12","CD123",1.01662247335204,3.89855201988527e-103
"22","CD123",0.139077281893321,0.00354910723166771
"23","CD123",-0.00702462531266734,0.86504016737601
"1","CD123",0.226806170833363,7.45024519022811e-07
"33","CD123",0.611477336634966,5.3862726971556e-24
"2","CD123",0.947400120319881,6.29834663039529e-79
"43","CD123",0.332611242276383,1.61983581067887e-05
"34","CD123",-0.185699357498937,0.00147926648271969
"41","CD123",2.00818727902593,1.76399448910377e-218
"11","CD123",0.00845617144978839,0.856536482077686
"51","CD123",3.72084156241419,0
"91","CD123",-0.0505547878661172,0.304628510531912
"81","CD123",-0.0632618053882164,0.231720177498933
"98","CD321",0.435390933779246,3.16741598321098e-134
"88","CD321",0.0960118685609213,0.00013795843075961
"89","CD321",-0.069826705116574,1.12017048902893e-05
"99","CD321",-0.203362102201047,4.82533489817365e-46
"90","CD321",0.0859142320804351,1.64658760789765e-14
"80","CD321",0.0748108096405953,0.294910756775311
"100","CD321",-0.188855899895834,2.32577722224374e-48
"96","CD321",0.54720909068346,1.72909469450907e-257
"95","CD321",0.594036101248053,1.58549864462026e-289
"87","CD321",0.406273776671701,2.85091306612824e-149
"97","CD321",0.168694207689111,2.30507460929444e-11
"86","CD321",0.679936144757067,1.2532074637902e-223
"44","CD321",-0.624651005553335,2.61633292955851e-34
"45","CD321",-0.676486833350198,1.35344593688618e-67
"30","CD321",-0.0364744994162849,0.00129485483163111
"20","CD321",0.0167502870516811,0.210766841645449
"27","CD321",-0.406623558981144,5.39898172758719e-53
"39","CD321",0.231936871286463,2.55867277894089e-132
"9","CD321",-0.072988357908222,1.90529617106891e-07
"29","CD321",-0.431601617604401,2.69671882001375e-269
"7","CD321",0.245554680272704,9.77269194348808e-183
"5","CD321",-0.710910762400727,0
"28","CD321",-0.0799533632770175,3.53290092892534e-15
"19","CD321",-0.299231835598745,2.52849937686449e-47
"26","CD321",0.276849634466556,2.75705614527482e-163
"17","CD321",-0.49430012471001,3.62808438528669e-196
"37","CD321",-0.223959604487385,5.06775882551174e-37
"16","CD321",-0.730390163430845,0
"18","CD321",0.123606976003743,1.1286147104462e-28
"6","CD321",0.252976797128716,2.81650235178946e-52
"49","CD321",-0.269024644043002,3.78249386702526e-96
"8","CD321",0.136510550635517,3.77343834420811e-24
"15","CD321",0.126871191273048,0.27991952915816
"36","CD321",-0.214581716757411,3.24252208166316e-32
"35","CD321",0.0575772169672761,0.82031503100424
"66","CD321",-0.245088448701607,0.00232770540728404
"38","CD321",-0.783466518771556,1.13796690853308e-252
"77","CD321",-0.138451666829271,2.11086676384951e-29
"10","CD321",-0.0320622622954674,0.00467620039435633
"48","CD321",-0.131289407316488,8.09564541531925e-19
"78","CD321",-0.495235949417046,1.6321642693983e-213
"40","CD321",-0.138602759194005,2.05424905590672e-17
"46","CD321",-0.342724750004841,7.1841752020154e-60
"50","CD321",-0.139442028397891,1.38604076978504e-21
"68","CD321",0.178286623319604,1.08631711523614e-52
"57","CD321",-0.162972439842701,2.97853953249101e-32
"58","CD321",-0.30450167616339,3.86999556323057e-72
"60","CD321",-0.0420501001616731,0.00346881877615861
"47","CD321",-0.449352531727,2.7912892396814e-92
"69","CD321",-0.122377279919247,5.96600195262579e-14
"56","CD321",-0.528279336131267,1.16154590476063e-137
"59","CD321",-0.157572484118423,5.39262989801038e-33
"67","CD321",-0.0192306428258211,0.403757439637275
"79","CD321",-0.473958791464272,7.15861470599296e-127
"70","CD321",-0.204057115591158,1.11940988425932e-60
"73","CD321",-0.307148134788382,1.69995587374033e-78
"93","CD321",-0.709407704092686,6.74891252292187e-295
"74","CD321",-0.547200131387364,2.52535550758747e-209
"63","CD321",-0.545533627977447,7.47001608545425e-146
"62","CD321",-0.755287139746359,2.65877650874025e-306
"84","CD321",-0.207311243696447,4.09422020737867e-35
"52","CD321",-1.05868165565412,0
"76","CD321",-0.693854781457489,7.95004192555598e-181
"65","CD321",-0.0509725634396847,0.0004809866290881
"83","CD321",-0.481523234970604,6.96741982501891e-153
"75","CD321",-0.564174240404763,3.15985372121866e-69
"64","CD321",-0.509219072677695,4.02796122472958e-155
"25","CD321",0.245109047597367,5.78910595968634e-21
"53","CD321",-0.628508050933638,6.15723345721927e-124
"54","CD321",-0.873613534175562,5.90657572881249e-173
"55","CD321",-0.626182847582702,1.11758144661748e-90
"94","CD321",-0.642210634291061,4.21704703621273e-231
"85","CD321",-0.313759576333385,7.34455577713049e-45
"71","CD321",-0.18958628554832,8.58995377419034e-18
"72","CD321",-0.24761509869783,3.16127121196328e-36
"42","CD321",0.297911176413635,2.29884992576829e-56
"61","CD321",-0.0364681128065094,0.00161111549715039
"3","CD321",0.376793565787943,6.87119916069439e-205
"31","CD321",0.293460426561182,3.3416882194451e-95
"92","CD321",0.117890400810015,1.55588299312011e-06
"32","CD321",0.493640914405959,3.2904772013027e-321
"14","CD321",0.0667598092642445,7.77914560520671e-07
"24","CD321",0.580881954941501,3.30809467578682e-205
"82","CD321",0.00278339289751073,0.828004486840576
"13","CD321",0.483126719422468,0
"21","CD321",0.399084295166631,7.30607667407239e-122
"4","CD321",0.507287083052079,0
"12","CD321",0.514555248523012,0
"22","CD321",0.499630183560942,3.78195030626815e-307
"23","CD321",0.563424324652247,0
"1","CD321",0.644755180147415,0
"33","CD321",0.480333645929686,1.51770943669838e-195
"2","CD321",0.592040731813263,0
"43","CD321",0.0325485428154022,0.120964290411257
"34","CD321",0.485806079355266,2.48630805008085e-194
"41","CD321",0.464974122107796,3.07617124016448e-150
"11","CD321",0.795871255951205,0
"51","CD321",-0.0762891925981406,3.18308744647526e-06
"91","CD321",0.00492698937952585,0.642686327251556
"81","CD321",0.151752786004547,7.34881993519512e-40
"98","CD14",-0.974573882099035,1.84729804797427e-13
"88","CD14",-1.70221443829407,3.29525140036419e-26
"89","CD14",-1.24274693859306,1.41818740877051e-32
"99","CD14",-1.96843971079321,2.97137661625713e-97
"90","CD14",-0.859780233527196,3.06222820601153e-24
"80","CD14",-1.57487534855772,0.000932621093440472
"100","CD14",-1.03096720668107,8.64408074477027e-31
"96","CD14",-0.677592571353576,1.65650239432327e-11
"95","CD14",-0.613300993636276,5.77172375768435e-10
"87","CD14",-1.65441151106978,8.92271807635439e-57
"97","CD14",-0.677812078401366,0.000253202238601706
"86","CD14",-1.97068920765345,8.07435388026461e-40
"44","CD14",-1.17021623491975,2.41807846328673e-05
"45","CD14",-1.80528674960996,3.91218503925318e-19
"30","CD14",0.275873107554164,0.000738287800495922
"20","CD14",0.149943391808878,0.0791482088092748
"27","CD14",-0.851465313124983,2.03122822842077e-10
"39","CD14",-0.681949205805629,1.33704107730574e-15
"9","CD14",-1.17082090443296,4.73684589775818e-52
"29","CD14",-0.772562571034761,1.07026397805708e-23
"7","CD14",-1.11901995520535,1.26246614877991e-45
"5","CD14",-0.665258028103136,3.76443387272622e-13
"28","CD14",-1.47403432126427,5.77772714678417e-69
"19","CD14",-1.18686740194074,3.50636529914095e-21
"26","CD14",-1.8803934916777,1.22727726224463e-77
"17","CD14",-1.51352080857095,2.43885001211517e-54
"37","CD14",-2.95333844566271,2.98592604834193e-74
"16","CD14",-1.77547931050534,3.34654398722398e-74
"18","CD14",-2.71252731600913,2.72288705596237e-129
"6","CD14",-2.85312019569306,1.423915433624e-75
"49","CD14",-0.666294041055866,1.15994071382426e-14
"8","CD14",-3.51468438691702,2.99693508296431e-186
"15","CD14",-0.205040465651322,0.796590133460905
"36","CD14",-3.20956661358326,2.04281806977271e-113
"35","CD14",-0.98075455993926,0.494073875859493
"66","CD14",NA,2.14774484262107e-06
"38","CD14",-1.20386489274086,1.66220991295504e-25
"77","CD14",-1.96943310745919,8.28526463993014e-74
"10","CD14",-0.947250951615902,6.31727890608504e-33
"48","CD14",-1.70427600803443,1.16680238195612e-49
"78","CD14",-0.85632361273239,3.86852290381209e-19
"40","CD14",0.339459875378728,0.000662901589885034
"46","CD14",-2.39456227423664,3.61363022813007e-43
"50","CD14",0.165219376136658,0.168868199700182
"68","CD14",-1.03098590582609,3.34623628925927e-22
"57","CD14",-1.83150898186598,2.00666588641584e-61
"58","CD14",-1.31908486364714,3.44644485106576e-34
"60","CD14",-2.18460126707869,3.3524896662088e-76
"47","CD14",-2.86102060404929,4.98861638104951e-63
"69","CD14",-3.58180422406558,9.49773939976533e-117
"56","CD14",-2.26827601459152,1.38390574433203e-58
"59","CD14",-3.4240823926163,1.06383350474601e-161
"67","CD14",-4.58905842916986,6.22609794753034e-75
"79","CD14",-1.30454849758652,1.94277254809293e-33
"70","CD14",-0.617776686751236,1.27282400136851e-13
"73","CD14",-0.325249403097438,0.000579777736599812
"93","CD14",-0.710819748685173,2.08248818181576e-16
"74","CD14",-0.373027683226511,6.64787929620059e-05
"63","CD14",-1.36063891879206,2.11725412671606e-32
"62","CD14",-0.698209760000336,1.84185405482836e-13
"84","CD14",0.350891157097486,0.000878204969592514
"52","CD14",-1.59444079399956,1.04174254377912e-47
"76","CD14",-0.70308803308688,3.92565531413086e-11
"65","CD14",-1.08661120833752,5.30662605201895e-23
"83","CD14",0.563525902778483,2.46140490270775e-08
"75","CD14",-2.50995913661697,6.15075473883015e-44
"64","CD14",-0.972464185939225,3.69606947543895e-19
"25","CD14",1.21406321532079,3.74357976176023e-09
"53","CD14",-2.25528286163199,1.62854239552087e-47
"54","CD14",-2.19524259471904,9.78469743115417e-37
"55","CD14",-3.13385016951506,1.23307047656047e-51
"94","CD14",-2.4138359459032,3.47013995299697e-114
"85","CD14",-1.53087020632191,1.56768175075182e-35
"71","CD14",-1.47784519565782,2.38928239526243e-17
"72","CD14",-0.888427362303711,1.89374016512615e-12
"42","CD14",-0.575880571181703,2.93146261164814e-05
"61","CD14",-0.738531748995825,5.69602415613547e-15
"3","CD14",2.22799007905613,1.87639922469912e-122
"31","CD14",0.253712761171331,0.0154305879309981
"92","CD14",0.211540066826714,0.144065046293206
"32","CD14",0.767916512660443,1.72026842480459e-15
"14","CD14",1.59726676957066,2.47192592912225e-58
"24","CD14",0.777217369508148,2.39948570282917e-11
"82","CD14",0.262100937323331,0.0142572646527214
"13","CD14",1.30538449299236,1.14340410964599e-51
"21","CD14",0.986978426537995,1.8717759617161e-19
"4","CD14",2.29664468490679,1.89480758273182e-157
